State,Year,Value
Meghalaya,2007-08,1039.0
Mizoram,2007-08,940.0
Nagaland,2007-08,1053.0
Sikkim,2007-08,663.0
Tripura,2007-08,1399.0
Uttarakhand,2007-08,3726.0
NCT Delhi,2007-08,7353.0
Puducherry,2007-08,927.0
Andhra Pradesh,2008-09,36786.0
Bihar,2008-09,20505.0
Chhattisgarh,2008-09,10587.0
Goa,2008-09,1614.0
Gujarat,2008-09,18527.0
Haryana,2008-09,9826.0
Jharkhand,2008-09,9870.0
Karnataka,2008-09,20707.0
Kerala,2008-09,11313.0
Madhya Pradesh,2008-09,16489.0
Maharashtra,2008-09,38515.0
Orissa,2008-09,13010.0
Punjab,2008-09,8735.0
Rajasthan,2008-09,19313.0
Tamil Nadu,2008-09,27381.0
Uttar Pradesh,2008-09,41784.0
West Bengal,2008-09,20968.0
Arunachal Pradesh,2008-09,1338.0
Assam,2008-09,9910.0
Himachal Pradesh,2008-09,4849.0
Jammu and Kashmir,2008-09,5609.0
Manipur,2008-09,1517.0
Meghalaya,2008-09,1483.0
Mizoram,2008-09,1351.0
Nagaland,2008-09,1304.0
Sikkim,2008-09,938.0
Tripura,2008-09,1940.0
Uttarakhand,2008-09,3679.0
NCT Delhi,2008-09,9471.0
Puducherry,2008-09,1362.0
Andhra Pradesh,2009-10,35668.0
Bihar,2009-10,21136.0
Chhattisgarh,2009-10,12255.0
Goa,2009-10,1784.0
Gujarat,2009-10,21316.0
Haryana,2009-10,12154.0
Jharkhand,2009-10,10322.0
Karnataka,2009-10,24526.0
Kerala,2009-10,12734.0
Madhya Pradesh,2009-10,18735.0
Maharashtra,2009-10,59821.0
Orissa,2009-10,14037.0
Punjab,2009-10,9051.0
Rajasthan,2009-10,22735.0
Tamil Nadu,2009-10,28052.0
Uttar Pradesh,2009-10,45473.0
West Bengal,2009-10,28472.0
Arunachal Pradesh,2009-10,1107.0
Assam,2009-10,11428.0
Himachal Pradesh,2009-10,4571.0
Jammu and Kashmir,2009-10,6631.0
Manipur,2009-10,1205.0
Meghalaya,2009-10,1801.0
Mizoram,2009-10,1336.0
Nagaland,2009-10,1306.0
Sikkim,2009-10,1067.0
Tripura,2009-10,2133.0
Uttarakhand,2009-10,5542.0
NCT Delhi,2009-10,10290.0
Puducherry,2009-10,1724.0
