State,Year,Value
Arunachal Pradesh,2007-08,2260.0
Assam,2007-08,12744.0
Himachal Pradesh,2007-08,8292.0
Jammu and Kashmir,2007-08,11685.0
Manipur,2007-08,2293.0
Meghalaya,2007-08,2254.0
Mizoram,2007-08,1908.0
Nagaland,2007-08,2572.0
Sikkim,2007-08,2349.0
Tripura,2007-08,2794.0
Uttarakhand,2007-08,7255.0
NCT Delhi,2007-08,9771.0
Puducherry,2007-08,2201.0
Andhra Pradesh,2008-09,67619.0
Bihar,2008-09,32883.0
Chhattisgarh,2008-09,15729.0
Goa,2008-09,3723.0
Gujarat,2008-09,39415.0
Haryana,2008-09,21715.0
Jharkhand,2008-09,15479.0
Karnataka,2008-09,42050.0
Kerala,2008-09,28792.0
Madhya Pradesh,2008-09,31779.0
Maharashtra,2008-09,78607.0
Orissa,2008-09,26050.0
Punjab,2008-09,26731.0
Rajasthan,2008-09,34666.0
Tamil Nadu,2008-09,55403.0
Uttar Pradesh,2008-09,81041.0
West Bengal,2008-09,53455.0
Arunachal Pradesh,2008-09,2912.0
Assam,2008-09,21421.0
Himachal Pradesh,2008-09,9720.0
Jammu and Kashmir,2008-09,12447.0
Manipur,2008-09,2820.0
Meghalaya,2008-09,3180.0
Mizoram,2008-09,2463.0
Nagaland,2008-09,3075.0
Sikkim,2008-09,2381.0
Tripura,2008-09,3455.0
Uttarakhand,2008-09,8154.0
NCT Delhi,2008-09,12403.0
Puducherry,2008-09,3152.0
Andhra Pradesh,2009-10,76557.0
Bihar,2009-10,35715.0
Chhattisgarh,2009-10,18091.0
Goa,2009-10,4485.0
Gujarat,2009-10,45728.0
Haryana,2009-10,25821.0
Jharkhand,2009-10,18213.0
Karnataka,2009-10,47238.0
Kerala,2009-10,31162.0
Madhya Pradesh,2009-10,38262.0
Maharashtra,2009-10,96184.0
Orissa,2009-10,28919.0
Punjab,2009-10,30306.0
Rajasthan,2009-10,39677.0
Tamil Nadu,2009-10,59295.0
Uttar Pradesh,2009-10,92867.0
West Bengal,2009-10,60253.0
Arunachal Pradesh,2009-10,3607.0
Assam,2009-10,29270.0
Himachal Pradesh,2009-10,10222.0
Jammu and Kashmir,2009-10,14726.0
Manipur,2009-10,3056.0
Meghalaya,2009-10,3588.0
Mizoram,2009-10,2832.0
Nagaland,2009-10,3170.0
Sikkim,2009-10,2567.0
Tripura,2009-10,4267.0
Uttarakhand,2009-10,11161.0
NCT Delhi,2009-10,13703.0
Puducherry,2009-10,3194.0
