State,Year,Value
NCT Delhi,2007-08,8389.0
Puducherry,2007-08,387.0
Andhra Pradesh,2008-09,22609.0
Bihar,2008-09,12626.0
Chhattisgarh,2008-09,4505.0
Goa,2008-09,1158.0
Gujarat,2008-09,13385.0
Haryana,2008-09,5111.0
Jharkhand,2008-09,5162.0
Karnataka,2008-09,12127.0
Kerala,2008-09,4198.0
Madhya Pradesh,2008-09,10460.0
Maharashtra,2008-09,23951.0
Orissa,2008-09,5326.0
Punjab,2008-09,6081.0
Rajasthan,2008-09,8793.0
Tamil Nadu,2008-09,12894.0
Uttar Pradesh,2008-09,28144.0
West Bengal,2008-09,10153.0
Arunachal Pradesh,2008-09,1962.0
Assam,2008-09,4968.0
Himachal Pradesh,2008-09,3211.0
Jammu and Kashmir,2008-09,6303.0
Manipur,2008-09,1922.0
Meghalaya,2008-09,793.0
Mizoram,2008-09,736.0
Nagaland,2008-09,1313.0
Sikkim,2008-09,1014.0
Tripura,2008-09,1666.0
Uttarakhand,2008-09,2687.0
NCT Delhi,2008-09,8715.0
Puducherry,2008-09,529.0
Andhra Pradesh,2009-10,24433.0
Bihar,2009-10,11731.0
Chhattisgarh,2009-10,4729.0
Goa,2009-10,1234.0
Gujarat,2009-10,11688.0
Haryana,2009-10,6624.0
Jharkhand,2009-10,4779.0
Karnataka,2009-10,13826.0
Kerala,2009-10,4869.0
Madhya Pradesh,2009-10,10473.0
Maharashtra,2009-10,23578.0
Orissa,2009-10,3878.0
Punjab,2009-10,5378.0
Rajasthan,2009-10,10061.0
Tamil Nadu,2009-10,14333.0
Uttar Pradesh,2009-10,28730.0
West Bengal,2009-10,10670.0
Arunachal Pradesh,2009-10,964.0
Assam,2009-10,5666.0
Himachal Pradesh,2009-10,2854.0
Jammu and Kashmir,2009-10,7652.0
Manipur,2009-10,1473.0
Meghalaya,2009-10,994.0
Mizoram,2009-10,656.0
Nagaland,2009-10,1607.0
Sikkim,2009-10,966.0
Tripura,2009-10,1817.0
Uttarakhand,2009-10,2876.0
NCT Delhi,2009-10,9340.0
Puducherry,2009-10,914.0
