State,Year,Value
Bihar,2008-09,7494.0
Chhattisgarh,2008-09,2256.0
Goa,2008-09,896.0
Gujarat,2008-09,10360.0
Haryana,2008-09,3708.0
Jharkhand,2008-09,3751.0
Karnataka,2008-09,9357.0
Kerala,2008-09,6315.0
Madhya Pradesh,2008-09,5372.0
Maharashtra,2008-09,16220.0
Orissa,2008-09,2561.0
Punjab,2008-09,6856.0
Rajasthan,2008-09,6549.0
Tamil Nadu,2008-09,9248.0
Uttar Pradesh,2008-09,20557.0
West Bengal,2008-09,12694.0
Arunachal Pradesh,2008-09,1015.0
Assam,2008-09,2177.0
Himachal Pradesh,2008-09,1864.0
Jammu and Kashmir,2008-09,2325.0
Manipur,2008-09,473.0
Meghalaya,2008-09,125.0
Mizoram,2008-09,372.0
Nagaland,2008-09,721.0
Sikkim,2008-09,345.0
Tripura,2008-09,756.0
Uttarakhand,2008-09,1557.0
NCT Delhi,2008-09,4235.0
Puducherry,2008-09,1115.0
Andhra Pradesh,2009-10,16152.0
Bihar,2009-10,3696.0
Chhattisgarh,2009-10,2564.0
Goa,2009-10,1389.0
Gujarat,2009-10,12148.0
Haryana,2009-10,8557.0
Jharkhand,2009-10,4232.0
Karnataka,2009-10,8493.0
Kerala,2009-10,5681.0
Madhya Pradesh,2009-10,6436.0
Maharashtra,2009-10,26562.0
Orissa,2009-10,6004.0
Punjab,2009-10,9660.0
Rajasthan,2009-10,8420.0
Tamil Nadu,2009-10,11823.0
Uttar Pradesh,2009-10,23299.0
West Bengal,2009-10,22984.0
Arunachal Pradesh,2009-10,1118.0
Assam,2009-10,10864.0
Himachal Pradesh,2009-10,1592.0
Jammu and Kashmir,2009-10,2205.0
Manipur,2009-10,407.0
Meghalaya,2009-10,614.0
Mizoram,2009-10,212.0
Nagaland,2009-10,591.0
Sikkim,2009-10,457.0
Tripura,2009-10,1277.0
Uttarakhand,2009-10,2071.0
NCT Delhi,2009-10,2890.0
Puducherry,2009-10,901.0
