State,Year,Value
Bihar,2008-09,6356.0
Chhattisgarh,2008-09,6328.0
Goa,2008-09,1738.0
Gujarat,2008-09,24194.0
Haryana,2008-09,14301.0
Jharkhand,2008-09,5084.0
Karnataka,2008-09,28765.0
Kerala,2008-09,15934.0
Madhya Pradesh,2008-09,14002.0
Maharashtra,2008-09,50088.0
Orissa,2008-09,7672.0
Punjab,2008-09,11547.0
Rajasthan,2008-09,15134.0
Tamil Nadu,2008-09,34521.0
Uttar Pradesh,2008-09,29191.0
West Bengal,2008-09,16223.0
Arunachal Pradesh,2008-09,99.0
Assam,2008-09,4039.0
Himachal Pradesh,2008-09,2301.0
Jammu and Kashmir,2008-09,2693.0
Manipur,2008-09,160.0
Meghalaya,2008-09,385.0
Mizoram,2008-09,95.0
Nagaland,2008-09,149.0
Sikkim,2008-09,162.0
Tripura,2008-09,451.0
Uttarakhand,2008-09,3054.0
NCT Delhi,2008-09,12523.0
Puducherry,2008-09,726.0
Andhra Pradesh,2009-10,40664.0
Bihar,2009-10,7336.0
Chhattisgarh,2009-10,7030.0
Goa,2009-10,1861.0
Gujarat,2009-10,25450.0
Haryana,2009-10,14647.0
Jharkhand,2009-10,6052.0
Karnataka,2009-10,32721.0
Kerala,2009-10,18228.0
Madhya Pradesh,2009-10,16075.0
Maharashtra,2009-10,50986.0
Orissa,2009-10,8200.0
Punjab,2009-10,14062.0
Rajasthan,2009-10,16742.0
Tamil Nadu,2009-10,38578.0
Uttar Pradesh,2009-10,33456.0
West Bengal,2009-10,19476.0
Arunachal Pradesh,2009-10,109.0
Assam,2009-10,4028.0
Himachal Pradesh,2009-10,2700.0
Jammu and Kashmir,2009-10,3011.0
Manipur,2009-10,182.0
Meghalaya,2009-10,404.0
Mizoram,2009-10,116.0
Nagaland,2009-10,156.0
Sikkim,2009-10,177.0
Tripura,2009-10,546.0
Uttarakhand,2009-10,3529.0
NCT Delhi,2009-10,13586.0
Puducherry,2009-10,906.0
